video_id,comment_id,video_title,channel_name,channel_id,author_name,author_channel_id,text,source_query,source_group,dataset_sources,author_handle,published_text,like_count_text,reply_count,is_pinned,viewer_rating,author_handle_decoded,like_count,texto_original,hashtags,mentions,emojis,texto_limpio
n8iP75gIpmw,Ugx74OPnWkWaFjpFuA94AaABAg.A7ki-1ED5b2A7nIcG2_svP,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@HaroldoCastillo-rh9iw,UCFjudnPLoaSL1BaRuLahyHg,Cierto.,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@HaroldoCastillo-rh9iw,hace 2 años,1,0,False,,/@HaroldoCastillo-rh9iw,1,Cierto.,,,,cierto
lj983NWyAQY,Ugx7Gvgflw7nQKqoR094AaABAg,Plan 2032 Ciudad de Guatemala,Municipalidad de Guatemala,UCXa6LVjBzUtmcM3cwbd9e2w,@arielsarc09,UCFOxCyF926Y9eHhMeVoWLzw,"De todo corazon espero que se cumplan todos estos proyectos por el bien de mi gente linda, Dios bendiga a Guatemala.",Municipalidad de Guatemala,topic,lj983NWyAQY_out_comments.csv | youtube_guatemala_plus_comments.csv,/@arielsarc09,hace 6 años (editado),3,0,False,,/@arielsarc09,3,"De todo corazon espero que se cumplan todos estos proyectos por el bien de mi gente linda, Dios bendiga a Guatemala.",,,,corazon esperar cumplir proyecto bien gente lindar dios bendecir guatemala
n8iP75gIpmw,Ugx7ezRwB-DpY3VQt754AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@ManuelEdran,UC5H8ASmMC9WrURmzeB4ySog,Minusiosas pero a la larga se vuelve millonarios. . Paguen sus almuerzos no se aprovechen del pueblo... casaka.,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@ManuelEdran,hace 2 años,1,0,False,,/@ManuelEdran,1,Minusiosas pero a la larga se vuelve millonarios. . Paguen sus almuerzos no se aprovechen del pueblo... casaka.,,,,minusiosas larga volver millonario pagar almuerzo aprovechar pueblo casaka
n8iP75gIpmw,Ugx7j6oWhgfonHPJCdR4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@osmanmorales3012,UC72gBAtyb_VXQlYDcFrh6oQ,Para que participo si el reclama y que a echo por el pais nada,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@osmanmorales3012,hace 2 años,3,0,False,,/@osmanmorales3012,3,Para que participo si el reclama y que a echo por el pais nada,,,,participar si reclamar echar pais
n8iP75gIpmw,Ugx8FxDKPAY-M_JhRgd4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@davidisraelesquitsaquil,UCi1b_TRQfgO1Z9O2gNGGWNA,"Ahora se destapo la CORRUPCION Q EXISTIA Y AHORA SE CONTAMINO despues de ampliacion ahora DEUDAS a la Comunidad Internacional por PRESTAMOS para carreteras, ademas CONCESIONES A AEROPUERTOS, PUERTOS, LAS MISMAS CARRETERAS, todos millonario, EUROBONOS, vender al pais y CANASTA BASICA A Q10,000 todo lo van hacer PERO ESE DINERO QUE OBTENGAN SERA REGALO DEL 👹👹👹 Xq DIOS dara justicia en su momento la JUSTICIA DE DIOS con sus hijitos sera IMPLACABLE y omnipotente🇬🇹🇬🇹🇬🇹🇬🇹",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@davidisraelesquitsaquil,hace 2 años, ,0,False,,/@davidisraelesquitsaquil,0,"Ahora se destapo la CORRUPCION Q EXISTIA Y AHORA SE CONTAMINO despues de ampliacion ahora DEUDAS a la Comunidad Internacional por PRESTAMOS para carreteras, ademas CONCESIONES A AEROPUERTOS, PUERTOS, LAS MISMAS CARRETERAS, todos millonario, EUROBONOS, vender al pais y CANASTA BASICA A Q10,000 todo lo van hacer PERO ESE DINERO QUE OBTENGAN SERA REGALO DEL 👹👹👹 Xq DIOS dara justicia en su momento la JUSTICIA DE DIOS con sus hijitos sera IMPLACABLE y omnipotente🇬🇹🇬🇹🇬🇹🇬🇹",,,👹|👹|👹,ahora destapar corrupcion existia ahora contaminar despues ampliacion ahora deuda comunidad internacional prestar carretera adema concesionar aeropuerto puerto mismo carretera millonario eurobono vender pais canasta basica q10 ir hacer dinero obtener sera regalo xq dios dar justicia momento justicia dios hijitos sera implacable omnipotente
WIUZtitfLRw,Ugx8vuWdqsWZslsS9R14AaABAg,Caminar en una ciudad hecha para carros,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@hashojea7348,UCvcu1kR8xMYy_I1Ty-2mV2Q,Excelente nota,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@hashojea7348,hace 1 año, ,0,False,,/@hashojea7348,0,Excelente nota,,,,excelente nota
OkXlHx0hx-8,Ugx90cmhNaRBNDou1BR4AaABAg,EE.UU. envía a mexicanos deportados a Guatemala antes de su regreso a México | Noticias Telemundo,Noticias Telemundo,UCRwA1NUcUnwsly35ikGhp0A,@rosadiaz6945,UCBlm80VQ4YoV3bUJR_XhkaQ,Miserables el departamento de seguridad de USA,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@rosadiaz6945,hace 1 día, ,3,False,,/@rosadiaz6945,0,Miserables el departamento de seguridad de USA,,,,miserable departamento seguridad usar
OkXlHx0hx-8,Ugx90cmhNaRBNDou1BR4AaABAg.AaA5Ej9IqgQAaBaWPRQg7K,EE.UU. envía a mexicanos deportados a Guatemala antes de su regreso a México | Noticias Telemundo,Noticias Telemundo,UCRwA1NUcUnwsly35ikGhp0A,@eugeneramirez4405,UCi2KiZq63sRq8Mfbcp-MelQ,"There tired of fraud and corruption and lethal drugs. 
We AMERICANS HAVE VOTED!
you don't like our LAWS lezve!",guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@eugeneramirez4405,hace 20 horas, ,0,False,,/@eugeneramirez4405,0,"There tired of fraud and corruption and lethal drugs. 
We AMERICANS HAVE VOTED!
you don't like our LAWS lezve!",,,,there tired of fraud and corruption and lethal drugs we americans have voted you don like our laws lezve
OkXlHx0hx-8,Ugx90cmhNaRBNDou1BR4AaABAg.AaA5Ej9IqgQAaCnVqXU5cy,EE.UU. envía a mexicanos deportados a Guatemala antes de su regreso a México | Noticias Telemundo,Noticias Telemundo,UCRwA1NUcUnwsly35ikGhp0A,@rosadiaz6945,UCBlm80VQ4YoV3bUJR_XhkaQ,"​ @eugeneramirez4405 
Go away, there's no way to prove you're American.",guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@rosadiaz6945,hace 9 horas, ,0,False,,/@rosadiaz6945,0,"​ @eugeneramirez4405 
Go away, there's no way to prove you're American.",,eugeneramirez4405,,go away there way to prove you re american
OkXlHx0hx-8,Ugx90cmhNaRBNDou1BR4AaABAg.AaA5Ej9IqgQAaCz3GqqPAJ,EE.UU. envía a mexicanos deportados a Guatemala antes de su regreso a México | Noticias Telemundo,Noticias Telemundo,UCRwA1NUcUnwsly35ikGhp0A,@eugeneramirez4405,UCi2KiZq63sRq8Mfbcp-MelQ,"​ @rosadiaz6945 
Sure 👌 
Whatever you say!",guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@eugeneramirez4405,hace 7 horas, ,0,False,,/@eugeneramirez4405,0,"​ @rosadiaz6945 
Sure 👌 
Whatever you say!",,rosadiaz6945,👌,sure whatever you say
j43HgwYFKfk,UgxCKgaQSm13r2z9hFd4AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@quijotachapina1,UColMq7LmaoY3MT6aIDGrGvA,"Escuché que solo fingen que las reuniones son virtuales, pero las hacen en un hôtel y encima liquidan los gastos generados 😡",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@quijotachapina1,hace 1 año, ,0,False,,/@quijotachapina1,0,"Escuché que solo fingen que las reuniones son virtuales, pero las hacen en un hôtel y encima liquidan los gastos generados 😡",,,😡,escuchar solo fingir reunión virtual hacer hôtel encimar liquidar gasto generar
OkXlHx0hx-8,UgxCT5F3jO763e2aO-t4AaABAg,EE.UU. envía a mexicanos deportados a Guatemala antes de su regreso a México | Noticias Telemundo,Noticias Telemundo,UCRwA1NUcUnwsly35ikGhp0A,@DoraSalas-j5o,UCat2qkYvqmtDNEmo2PVuhXw,Dicen quelos van a mandar a africa cuidao paisas,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@DoraSalas-j5o,hace 1 día,1,0,False,,/@DoraSalas-j5o,1,Dicen quelos van a mandar a africa cuidao paisas,,,,decir quelos ir mandar africa cuidao paisas
lj983NWyAQY,UgxCjFHfuFk1jUGvoIB4AaABAg,Plan 2032 Ciudad de Guatemala,Municipalidad de Guatemala,UCXa6LVjBzUtmcM3cwbd9e2w,@TheAlexX_C,UCSTAUWVc1_82DHYeqOsqEFA,"Que bella es la Ciudad de Guatemala, unica en su clase. 
Saludos desde El Salvador 😸",Municipalidad de Guatemala,topic,lj983NWyAQY_out_comments.csv | youtube_guatemala_plus_comments.csv,/@TheAlexX_C,hace 7 años,191,2,False,,/@TheAlexX_C,191,"Que bella es la Ciudad de Guatemala, unica en su clase. 
Saludos desde El Salvador 😸",,,😸,bello ciudad guatemala unica clase saludo salvador
yLZS3JiEBg8,UgxD16VX3BhREOtsuhJ4AaABAg,Arroz con pollo a la MONOPOLIO,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@DenisRMC,UCcFIBN-rtC3d3hXeuN5TfWw,"Excelente explicación 
Te falto incluir la harina que al final es el mismo dueño de las pastas...eso se llama MONOPOLIO...y tiene nombre
Contra ellos no se puede..hasta este dueño del monopolio hasta apoyo al actual presidente..
Raro..??",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@DenisRMC,hace 2 años, ,0,False,,/@DenisRMC,0,"Excelente explicación 
Te falto incluir la harina que al final es el mismo dueño de las pastas...eso se llama MONOPOLIO...y tiene nombre
Contra ellos no se puede..hasta este dueño del monopolio hasta apoyo al actual presidente..
Raro..??",,,,excelente explicación falto incluir harina final mismo dueño pasta llama monopolio nombre poder dueño monopolio apoyo actual presidente raro
j43HgwYFKfk,UgxDBhcq11EK83DqrSZ4AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@genarodelgado3929,UCV0lM03g5fg5pbPj97-sAtA,"Excelente nota prensa!!
Compartan esta información para esos estudiantes ineptos y puedan conocer la realidad!!",@quorumgt,topic,j43HgwYFKfk_out_comments.csv | quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@genarodelgado3929,hace 1 año,1,0,False,,/@genarodelgado3929,1,"Excelente nota prensa!!
Compartan esta información para esos estudiantes ineptos y puedan conocer la realidad!!",,,,excelente nota prensa compartir información estudiante inepto poder conocer realidad
lj983NWyAQY,UgxDFo35bUo0APtZcd94AaABAg,Plan 2032 Ciudad de Guatemala,Municipalidad de Guatemala,UCXa6LVjBzUtmcM3cwbd9e2w,@ChRiStOpHeR7969,UC_ljZ1hZXR9pzexFz87P5ZA,"balgame  DIOS   QUE  TAN  ATRASADOS  ESTAN   Y  CUANTO  TIEMPO  PARA  ESTAR  EN  LA  MODERNIDAD OJALA  Y  LO  LOGREN  ,  POR  CUANTOS  PRECIDENTES  TIENE  QUE  PASAR  Y  CONVENSER  PARA  QUE  ESTO  SEA  UNA  REALIDAD",Municipalidad de Guatemala,topic,lj983NWyAQY_out_comments.csv | youtube_guatemala_plus_comments.csv,/@ChRiStOpHeR7969,hace 4 años, ,0,False,,/@ChRiStOpHeR7969,0,"balgame  DIOS   QUE  TAN  ATRASADOS  ESTAN   Y  CUANTO  TIEMPO  PARA  ESTAR  EN  LA  MODERNIDAD OJALA  Y  LO  LOGREN  ,  POR  CUANTOS  PRECIDENTES  TIENE  QUE  PASAR  Y  CONVENSER  PARA  QUE  ESTO  SEA  UNA  REALIDAD",,,,balgame dios tan atrasar estar cuanto tiempo modernidad ojalar lograr cuanto precidentes pasar convenser realidad
06mFNPU0aB8,UgxEE17R1iQyuDZebVF4AaABAg,Capturan a presuntos delincuentes disfrazados de mujer señalados de cometer asalto,Noti7,UCVpSRoZgngfSL03Nlbjtq9A,@jorgecifuentes-m5g,UCLXYp1Cvc5DLtq5UQL5D9vw,TransLadrones ?,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@jorgecifuentes-m5g,hace 2 semanas,3,1,False,,/@jorgecifuentes-m5g,3,TransLadrones ?,,,,transladrones
06mFNPU0aB8,UgxEE17R1iQyuDZebVF4AaABAg.A_UFk_pMAbMA_VZ_0Vdu89,Capturan a presuntos delincuentes disfrazados de mujer señalados de cometer asalto,Noti7,UCVpSRoZgngfSL03Nlbjtq9A,@HonwayLee-z5g,UCfjhejO7LZy4doXURa7LZCQ,😂😂,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@HonwayLee-z5g,hace 2 semanas, ,0,False,,/@HonwayLee-z5g,0,😂😂,,,😂|😂,
n8iP75gIpmw,UgxE_8DGgJmaHaV_WLJ4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@romeolopezherrarte799,UCplrIQtaPj6au60_f2-mOYw,JAJAJAJA  SE METEN A HACER UN PROYECTO DE FERROCARRIL  A GUATEMALA LA DEJAN COMO ÁFRICA,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@romeolopezherrarte799,hace 2 años, ,0,False,,/@romeolopezherrarte799,0,JAJAJAJA  SE METEN A HACER UN PROYECTO DE FERROCARRIL  A GUATEMALA LA DEJAN COMO ÁFRICA,,,,jajajaja meter hacer proyecto ferrocarril guatemala dejar áfrica
6W4u8sGEnGM,UgxEsAK7q3l34wFdZ414AaABAg,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@RolandoGonzalez-o7g,UCql1n3Ey6ULMSOACjMe-fxQ,"El Salvador que es un país tan pequeño está haciendo maravillas en su estructura su presidente.
  Y Guatemala que es un mega país, va tan atrasado como la  tortuga.",Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,/@RolandoGonzalez-o7g,hace 6 días,6,7,False,,/@RolandoGonzalez-o7g,6,"El Salvador que es un país tan pequeño está haciendo maravillas en su estructura su presidente.
  Y Guatemala que es un mega país, va tan atrasado como la  tortuga.",,,,salvador país tan pequeño hacendar maravilla estructura presidente guatemala mega país ir tan atrasar tortuga
6W4u8sGEnGM,UgxEsAK7q3l34wFdZ414AaABAg.A_zCnf5bSajA_zKDdWQaaO,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@luisricardo9671,UCZFQwqh90apuL8eFhvRBkUg,"Nayib Bukele lleva 7 años como presidente de El Salvador teniendo todos los poderes del estado a su favor, y el de Guate con todas las trabas que le pusieron los 2 primeros años, y queres un mega pais en 3 años no jodas, ni un edificio de 15 niveles lo terminan en 4 años, no esperes que la corrupcion de 30 años la solucionen en un periodo de gobierno estan dejando simientos pero si seguimos poniendo presidentes como los antecesores de este olvidate que ese puente lo terminen y seguiras viendo el pais en ruinas.",Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,/@luisricardo9671,hace 6 días,9,0,False,,/@luisricardo9671,9,"Nayib Bukele lleva 7 años como presidente de El Salvador teniendo todos los poderes del estado a su favor, y el de Guate con todas las trabas que le pusieron los 2 primeros años, y queres un mega pais en 3 años no jodas, ni un edificio de 15 niveles lo terminan en 4 años, no esperes que la corrupcion de 30 años la solucionen en un periodo de gobierno estan dejando simientos pero si seguimos poniendo presidentes como los antecesores de este olvidate que ese puente lo terminen y seguiras viendo el pais en ruinas.",,,,nayib bukele llevar año presidente salvador poder favor guate todo trabar poner primero año querer mega pais año joder edificio nivelar terminar año esperar corrupcion año solucionar periodo gobierno estar dejar simientos si seguir poner presidente antecesor olvidate puente terminar seguiras ver pais ruinar
6W4u8sGEnGM,UgxEsAK7q3l34wFdZ414AaABAg.A_zCnf5bSajA_zMcZPgoSk,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@Israel-u5i7i,UCoGdCoJg2Lh0OX_jv6cG16g,​ @luisricardo9671 comentario bien acertado saludos amigo🧐🧐🧐,Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,/@Israel-u5i7i,hace 6 días,2,0,False,,/@Israel-u5i7i,2,​ @luisricardo9671 comentario bien acertado saludos amigo🧐🧐🧐,,luisricardo9671,🧐|🧐|🧐,comentario bien acertar saludo amigo
6W4u8sGEnGM,UgxEsAK7q3l34wFdZ414AaABAg.A_zCnf5bSajA_zX0eQk5DZ,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@Murmullodelbarrio,UCyJhqmMbsvjpoarBBStA2kg,"Vos risa das lagarto h..... e p....... a
Ya quisieras que esto lo tuvieras en el Salvador 
A chngr a su madre a su país agrandado de m.....",Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,/@Murmullodelbarrio,hace 6 días, ,0,False,,/@Murmullodelbarrio,0,"Vos risa das lagarto h..... e p....... a
Ya quisieras que esto lo tuvieras en el Salvador 
A chngr a su madre a su país agrandado de m.....",,,,vos risa dar lagarto querer salvador chngr madre país agrandar
6W4u8sGEnGM,UgxEsAK7q3l34wFdZ414AaABAg.A_zCnf5bSajA_zXHoAX3hj,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@Murmullodelbarrio,UCyJhqmMbsvjpoarBBStA2kg,"​ @luisricardo9671 
Y ni así ha hecho algo similar el Bujele
Solo en seguridad ya se terminó toda la economía de el Pulgarcito y ya no tiene ni quien le preste más dinero",Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,/@Murmullodelbarrio,hace 6 días,3,0,False,,/@Murmullodelbarrio,3,"​ @luisricardo9671 
Y ni así ha hecho algo similar el Bujele
Solo en seguridad ya se terminó toda la economía de el Pulgarcito y ya no tiene ni quien le preste más dinero",,luisricardo9671,,así hecho similar bujele solo seguridad terminar todo economía pulgarcito preste dinero
6W4u8sGEnGM,UgxEsAK7q3l34wFdZ414AaABAg.A_zCnf5bSajA_zXUuRIq0q,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@Murmullodelbarrio,UCyJhqmMbsvjpoarBBStA2kg,"Vos Rolando
Tu Bujele lleva 7 años con la cuesta los chorros y ni eso puede terminar
Ja jaaaaaaaaa viva Guatemala",Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,/@Murmullodelbarrio,hace 6 días,4,0,False,,/@Murmullodelbarrio,4,"Vos Rolando
Tu Bujele lleva 7 años con la cuesta los chorros y ni eso puede terminar
Ja jaaaaaaaaa viva Guatemala",,,,vos rolar bujele llevar año cuesta chorro poder terminar ja jaaaaaaaaa vivar guatemala
6W4u8sGEnGM,UgxEsAK7q3l34wFdZ414AaABAg.A_zCnf5bSajA_znUL05zze,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@AbigailRodas-w2r,UC63tFvbQ_hJhGDi2nbjssjw,Que fácil te dejas engañar al parecer todas se las crees a Bukeli,Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,/@AbigailRodas-w2r,hace 6 días,2,0,False,,/@AbigailRodas-w2r,2,Que fácil te dejas engañar al parecer todas se las crees a Bukeli,,,,fácil deja engañar parecer todo creer bukeli
6W4u8sGEnGM,UgxEsAK7q3l34wFdZ414AaABAg.A_zCnf5bSajAa0q77b9a3F,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@carlosgranados9875,UCtCtts20bW6F9CSohau51Iw,"Y cual mega maravillas de guanacolandia, un estadio chino, un metro cable de 3 kilometros de distancia y un via llamada los chorros que lleva como 5 años y nunca lo terminan. Por favor investiga un poco antes de abrir la bocota. Haaa¡ y se me olvidaba  la gran deuda externa que tienen.☝️🧐🇬🇹🇬🇹🇬🇹🇬🇹",Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,/@carlosgranados9875,hace 5 días, ,0,False,,/@carlosgranados9875,0,"Y cual mega maravillas de guanacolandia, un estadio chino, un metro cable de 3 kilometros de distancia y un via llamada los chorros que lleva como 5 años y nunca lo terminan. Por favor investiga un poco antes de abrir la bocota. Haaa¡ y se me olvidaba  la gran deuda externa que tienen.☝️🧐🇬🇹🇬🇹🇬🇹🇬🇹",,,☝|🧐,mega maravilla guanacolandia estadio chino metro cable kilometros distancia via llamada chorro llevar año nunca terminar favor investigar abrir bocota haaa olvidar gran deuda externar
